country,sector,indicator,subComponent,component,score
Kuwait,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Kuwait,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,88
Kuwait,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,10
Kuwait,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,40
Kuwait,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,90
Kuwait,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Kuwait,Oil and Gas,Company payment disclosure,Taxation,Value realization,83.33333333333333
Kuwait,Oil and Gas,Company payment rules,Taxation,Value realization,NaN
Kuwait,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Kuwait,Oil and Gas,Export disclosure,Taxation,Value realization,76.66666666666667
Kuwait,Oil and Gas,Production disclosure,Taxation,Value realization,66.66666666666667
Kuwait,Oil and Gas,Tax authority practice,Taxation,Value realization,100
Kuwait,Oil and Gas,Tax authority rules,Taxation,Value realization,100
Kuwait,Oil and Gas,Taxation rules,Taxation,Value realization,50
Kyrgyzstan,Mining,Control of corruption,Control of corruption,Enabling environment,21.9
Kyrgyzstan,Mining,Government effectiveness,Government effectiveness,Enabling environment,29.2
Kyrgyzstan,Mining,Open Data Index,Open data,Enabling environment,81.3
Kyrgyzstan,Mining,Open data inventory,Open data,Enabling environment,89.4
Kyrgyzstan,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,32.9
Kyrgyzstan,Mining,Regulatory quality,Regulatory quality,Enabling environment,56
Kyrgyzstan,Mining,Rule of law,Rule of law,Enabling environment,28
Kyrgyzstan,Mining,Voice and accountability,Voice and accountability,Enabling environment,52.4
Kyrgyzstan,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Kyrgyzstan,Mining,Fiscal rules,National budgeting,Revenue management,0
Kyrgyzstan,Mining,National budget disclosure,National budgeting,Revenue management,100
Kyrgyzstan,Mining,National debt disclosure,National budgeting,Revenue management,100
Kyrgyzstan,Mining,Online data portal,National budgeting,Revenue management,0
Kyrgyzstan,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Kyrgyzstan,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Kyrgyzstan,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Kyrgyzstan,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Kyrgyzstan,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Kyrgyzstan,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Kyrgyzstan,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77.7
Kyrgyzstan,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77.7
Kyrgyzstan,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,77.7
Kyrgyzstan,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,0
Kyrgyzstan,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77.7
Kyrgyzstan,Mining,Cadastre,Licensing,Value realization,87.5
Kyrgyzstan,Mining,Contract disclosure,Licensing,Value realization,35
Kyrgyzstan,Mining,Contract disclosure rules,Licensing,Value realization,0
Kyrgyzstan,Mining,Financial interest disclosure practice,Licensing,Value realization,50
Kyrgyzstan,Mining,Financial interest disclosure rules,Licensing,Value realization,75
Kyrgyzstan,Mining,Post-licensing round practice,Licensing,Value realization,100
Kyrgyzstan,Mining,Post-licensing round rules,Licensing,Value realization,25
Kyrgyzstan,Mining,Pre-licensing round practice,Licensing,Value realization,100
Kyrgyzstan,Mining,Pre-licensing round rules,Licensing,Value realization,75
Kyrgyzstan,Mining,Reserves disclosure,Licensing,Value realization,76.66666666666667
Kyrgyzstan,Mining,Compensation to land users and owners rules,Local impact,Value realization,50
Kyrgyzstan,Mining,EIA/SIA disclosure,Local impact,Value realization,0
Kyrgyzstan,Mining,EIA/SIA rules,Local impact,Value realization,25
Kyrgyzstan,Mining,Environmental compliance practice,Local impact,Value realization,0
Kyrgyzstan,Mining,Environmental compliance rules,Local impact,Value realization,100
Kyrgyzstan,Mining,Environmental mitigation plan disclosure,Local impact,Value realization,NaN
Kyrgyzstan,Mining,Environmental mitigation plan rules,Local impact,Value realization,50
Kyrgyzstan,Mining,Commodity sale disclosures,State-owned enterprises,Value realization,0
Kyrgyzstan,Mining,Commodity sale rules,State-owned enterprises,Value realization,25
Kyrgyzstan,Mining,SOE corporate governance practice,State-owned enterprises,Value realization,0
Kyrgyzstan,Mining,SOE financial reporting practice,State-owned enterprises,Value realization,100
Kyrgyzstan,Mining,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Kyrgyzstan,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,56
Kyrgyzstan,Mining,SOE non-operational activity practice,State-owned enterprises,Value realization,60
Kyrgyzstan,Mining,SOE production disclosure,State-owned enterprises,Value realization,40
Kyrgyzstan,Mining,SOE-government transfers disclosure,State-owned enterprises,Value realization,50
Kyrgyzstan,Mining,SOE-government transfers rules,State-owned enterprises,Value realization,100
Kyrgyzstan,Mining,Company payment disclosure,Taxation,Value realization,100
Kyrgyzstan,Mining,Company payment rules,Taxation,Value realization,50
Kyrgyzstan,Mining,EITI affiliation and reporting,Taxation,Value realization,70
Kyrgyzstan,Mining,Export disclosure,Taxation,Value realization,66.66666666666667
Kyrgyzstan,Mining,Production disclosure,Taxation,Value realization,76.66666666666667
Kyrgyzstan,Mining,Tax authority practice,Taxation,Value realization,100
Kyrgyzstan,Mining,Tax authority rules,Taxation,Value realization,100
Kyrgyzstan,Mining,Taxation rules,Taxation,Value realization,75
Laos,Mining,Control of corruption,Control of corruption,Enabling environment,35.3
Laos,Mining,Government effectiveness,Government effectiveness,Enabling environment,53.6
Laos,Mining,Open data inventory,Open data,Enabling environment,20
Laos,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,85.3
Laos,Mining,Regulatory quality,Regulatory quality,Enabling environment,40.2
Laos,Mining,Rule of law,Rule of law,Enabling environment,45.1
Laos,Mining,Voice and accountability,Voice and accountability,Enabling environment,8.5
Laos,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Laos,Mining,Fiscal rules,National budgeting,Revenue management,0
Laos,Mining,National budget disclosure,National budgeting,Revenue management,50
Laos,Mining,National debt disclosure,National budgeting,Revenue management,100
Laos,Mining,Online data portal,National budgeting,Revenue management,0
Laos,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Laos,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Laos,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Laos,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Laos,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Laos,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Laos,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Laos,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Laos,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Laos,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Laos,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Laos,Mining,Cadastre,Licensing,Value realization,5
Laos,Mining,Contract disclosure,Licensing,Value realization,0
Laos,Mining,Contract disclosure rules,Licensing,Value realization,0
Laos,Mining,Financial interest disclosure practice,Licensing,Value realization,0
Laos,Mining,Financial interest disclosure rules,Licensing,Value realization,10
Laos,Mining,Post-licensing round practice,Licensing,Value realization,50
Laos,Mining,Post-licensing round rules,Licensing,Value realization,50
Laos,Mining,Pre-licensing round practice,Licensing,Value realization,0
Laos,Mining,Pre-licensing round rules,Licensing,Value realization,50
Laos,Mining,Reserves disclosure,Licensing,Value realization,0
Laos,Mining,Compensation to land users and owners rules,Local impact,Value realization,100
Laos,Mining,EIA/SIA disclosure,Local impact,Value realization,20
Laos,Mining,EIA/SIA rules,Local impact,Value realization,100
Laos,Mining,Environmental compliance practice,Local impact,Value realization,0
Laos,Mining,Environmental compliance rules,Local impact,Value realization,100
Laos,Mining,Environmental mitigation plan disclosure,Local impact,Value realization,0
Laos,Mining,Environmental mitigation plan rules,Local impact,Value realization,100
Laos,Mining,Commodity sale disclosures,State-owned enterprises,Value realization,NaN
Laos,Mining,Commodity sale rules,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE corporate governance practice,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE financial reporting practice,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE financial reporting rules,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE non-operational activity practice,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE production disclosure,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE-government transfers disclosure,State-owned enterprises,Value realization,NaN
Laos,Mining,SOE-government transfers rules,State-owned enterprises,Value realization,NaN
Laos,Mining,Company payment disclosure,Taxation,Value realization,56.666666666666664
Laos,Mining,Company payment rules,Taxation,Value realization,0
Laos,Mining,EITI affiliation and reporting,Taxation,Value realization,30
Laos,Mining,Export disclosure,Taxation,Value realization,66.66666666666667
Laos,Mining,Production disclosure,Taxation,Value realization,66.66666666666667
Laos,Mining,Tax authority practice,Taxation,Value realization,NaN
Laos,Mining,Tax authority rules,Taxation,Value realization,66.66666666666667
Laos,Mining,Taxation rules,Taxation,Value realization,50
Liberia,Mining,Control of corruption,Control of corruption,Enabling environment,53.6
Liberia,Mining,Government effectiveness,Government effectiveness,Enabling environment,10.9
Liberia,Mining,Open data inventory,Open data,Enabling environment,52.9
Liberia,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,39
Liberia,Mining,Regulatory quality,Regulatory quality,Enabling environment,34.1
Liberia,Mining,Rule of law,Rule of law,Enabling environment,36.5
Liberia,Mining,Voice and accountability,Voice and accountability,Enabling environment,63.4
Liberia,Mining,Fiscal rule practice,National budgeting,Revenue management,0
Liberia,Mining,Fiscal rules,National budgeting,Revenue management,0
Liberia,Mining,National budget disclosure,National budgeting,Revenue management,50
Liberia,Mining,National debt disclosure,National budgeting,Revenue management,100
Liberia,Mining,Online data portal,National budgeting,Revenue management,0
Liberia,Mining,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Liberia,Mining,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Liberia,Mining,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Liberia,Mining,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Liberia,Mining,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Liberia,Mining,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Liberia,Mining,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Liberia,Mining,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Liberia,Mining,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Liberia,Mining,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Liberia,Mining,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Liberia,Mining,Cadastre,Licensing,Value realization,62.5
Liberia,Mining,Contract disclosure,Licensing,Value realization,35
Liberia,Mining,Contract disclosure rules,Licensing,Value realization,100
Liberia,Mining,Financial interest disclosure practice,Licensing,Value realization,10
